Time in UTC+01:00;X in mm/s;Y in mm/s;Z in mm/s
10.12.2023 23:59:54.93700;-0,001075426;0,003847637;0,008842394
10.12.2023 23:59:54.93800;0,003178482;0,004038823;0,010586975
10.12.2023 23:59:54.93900;0,008340528;0,004301705;0,007408492
10.12.2023 23:59:54.94000;0,010539178;0,005233741;0,002270344
10.12.2023 23:59:54.94100;0,008292732;0,002867803;0,000238984
10.12.2023 23:59:54.94200;0,004588485;0,000501866;0,000836443
10.12.2023 23:59:54.94300;0,002796108;0,000406272;0,001887971
10.12.2023 23:59:54.94400;0,003106787;0,001218816;0,002342039
10.12.2023 23:59:54.94500;0,002533227;0,0043734;0,003967128
10.12.2023 23:59:54.94600;0,000932036;0,005568319;0,006643745
10.12.2023 23:59:54.94700;0,002198649;0,005759505;0,008890191
10.12.2023 23:59:54.94800;0,006763236;0,005209843;0,00917697
10.12.2023 23:59:54.94900;0,009678837;0,002031361;0,006356965
10.12.2023 23:59:54.95000;0,008101545;-0,001003731;0,003752043
10.12.2023 23:59:54.95100;0,005281538;-0,004158315;0,003154584
10.12.2023 23:59:54.95200;0,003536958;-0,003584754;0,001505597
10.12.2023 23:59:54.95300;0,003536958;0,000310679;0
10.12.2023 23:59:54.95400;0,004134417;0,002867803;0,002222548
10.12.2023 23:59:54.95500;0,001362207;0,004994757;0,005185944
10.12.2023 23:59:54.95600;-0,002724413;0,005377132;0,00554442
10.12.2023 23:59:54.95700;-0,002724413;0,004851367;0,005616115
10.12.2023 23:59:54.95800;0,00014339;0,003106787;0,007599679
10.12.2023 23:59:54.95900;0,001792377;0,000573561;0,010276296
10.12.2023 23:59:54.96000;0,001218816;0,000430171;0,011136637
10.12.2023 23:59:54.96100;0,000215085;0,001051528;0,010706466
10.12.2023 23:59:54.96200;2,3898362996988E-05;0,003895433;0,009822227
10.12.2023 23:59:54.96300;4,7796725993976E-05;0,006619846;0,008221037
10.12.2023 23:59:54.96400;-0,001266613;0,006667643;0,007097813
10.12.2023 23:59:54.96500;-0,004349502;0,007432391;0,005640014
10.12.2023 23:59:54.96600;-0,006524253;0,006595948;0,004062722
10.12.2023 23:59:54.96700;-0,005759505;0,00657205;0,004492892
10.12.2023 23:59:54.96800;-0,003584754;0,007384594;0,005138148
10.12.2023 23:59:54.96900;-0,002748312;0,006428659;0,004660181
10.12.2023 23:59:54.97000;-0,003321872;0,007241204;0,004923062
10.12.2023 23:59:54.97100;-0,002796108;0,007599679;0,006261371
10.12.2023 23:59:54.97200;-0,001935767;0,008627309;0,006763236
10.12.2023 23:59:54.97300;-0,002389836;0,009702735;0,00671544
10.12.2023 23:59:54.97400;-0,003967128;0,008125443;0,007432391
10.12.2023 23:59:54.97500;-0,006117981;0,00831663;0,007312899
10.12.2023 23:59:54.97600;-0,006189676;0,008746801;0,005783404
10.12.2023 23:59:54.97700;-0,003536958;0,009081378;0,004684079
10.12.2023 23:59:54.97800;-0,001218816;0,009248666;0,004636283
10.12.2023 23:59:54.97900;-0,001481698;0,008029849;0,003967128
10.12.2023 23:59:54.98000;-0,003680348;0,009105276;0,002365938
10.12.2023 23:59:54.98100;-0,004923062;0,010132906;0,002413735
10.12.2023 23:59:54.98200;-0,005090351;0,0116624;0,003919331
10.12.2023 23:59:54.98300;-0,005807302;0,013120201;0,004014925
10.12.2023 23:59:54.98400;-0,006667643;0,01151901;0,002533227
10.12.2023 23:59:54.98500;-0,006309167;0,010491381;0,000716951
10.12.2023 23:59:54.98600;-0,004062722;0,009272565;-0,001051528
10.12.2023 23:59:54.98700;-0,001147121;0,009081378;-0,002820007
10.12.2023 23:59:54.98800;0,000669154;0,008937987;-0,00511425
10.12.2023 23:59:54.98900;0,000358475;0,006930525;-0,00700222
10.12.2023 23:59:54.99000;-0,001386105;0,00700222;-0,007312899
10.12.2023 23:59:54.99100;-0,002365938;0,006834932;-0,006548151
10.12.2023 23:59:54.99200;-0,002389836;0,007121712;-0,005974591
10.12.2023 23:59:54.99300;-0,002652718;0,00685883;-0,006930525
10.12.2023 23:59:54.99400;-0,002724413;0,004301705;-0,007934256
10.12.2023 23:59:54.99500;-0,001911869;0,003202381;-0,007456289
10.12.2023 23:59:54.99600;0,000238984;0,002270344;-0,008507817
10.12.2023 23:59:54.99700;0,002389836;0,002150853;-0,011280027
10.12.2023 23:59:54.99800;0,001935767;0,001147121;-0,012522741
10.12.2023 23:59:54.99900;-4,78E-05;-0,001147121;-0,012092572
10.12.2023 23:59:55.00000;-0,001959666;-0,000167289;-0,012188165
10.12.2023 23:59:55.00100;-0,0029156;0,000908138;-0,013263592
10.12.2023 23:59:55.00200;-0,002748312;0,001386105;-0,013837151
10.12.2023 23:59:55.00300;-0,0029156;0,000860341;-0,013813253
10.12.2023 23:59:55.00400;-0,00248543;-0,002365938;-0,012929014
10.12.2023 23:59:55.00500;-0,000477967;-0,003871535;-0,013239693
10.12.2023 23:59:55.00600;0,001648987;-0,00408662;-0,017015634
10.12.2023 23:59:55.00700;0,002461531;-0,005592217;-0,019166486
10.12.2023 23:59:55.00800;0,001433902;-0,006906627;-0,016681056
10.12.2023 23:59:55.00900;-0,000836443;-0,005950693;-0,014195627
10.12.2023 23:59:55.01000;-0,002557125;-0,003680348;-0,015103765
10.12.2023 23:59:55.01100;-0,002820007;-0,002533227;-0,016465973
10.12.2023 23:59:55.01200;-0,002676616;-0,003082889;-0,014530204
10.12.2023 23:59:55.01300;-0,002222548;-0,004827469;-0,011734096
10.12.2023 23:59:55.01400;-0,000836443;-0,006548151;-0,011136637
10.12.2023 23:59:55.01500;0,000884239;-0,006667643;-0,011877486
10.12.2023 23:59:55.01600;0,001553394;-0,005807302;-0,011853588
10.12.2023 23:59:55.01700;0,000716951;-0,005663912;-0,009631041
10.12.2023 23:59:55.01800;-0,000334577;-0,005066453;-0,006691542
10.12.2023 23:59:55.01900;-0,00117102;-0,003130685;-0,005138148
10.12.2023 23:59:55.02000;-0,002604922;-0,001194918;-0,004325604
10.12.2023 23:59:55.02100;-0,003967128;-0,00028678;-0,002389836
10.12.2023 23:59:55.02200;-0,004660181;-0,000693053;-0,000525764
10.12.2023 23:59:55.02300;-0,00451679;-0,001505597;-0,001290512
10.12.2023 23:59:55.02400;-0,002342039;-0,002437633;-0,001433902
10.12.2023 23:59:55.02500;0,000812544;-0,002987295;0,000932036
10.12.2023 23:59:55.02600;0,001959666;-0,003035092;0,002294243
10.12.2023 23:59:55.02700;0,000740849;-0,002676616;0,003178482
10.12.2023 23:59:55.02800;-0,001218816;-0,001218816;0,007026119
10.12.2023 23:59:55.02900;-0,002724413;0,000167289;0,011901385
10.12.2023 23:59:55.03000;-0,003704246;0,002198649;0,012283758
10.12.2023 23:59:55.03100;-0,003465262;0,001768479;0,009941719
