Time in UTC+02:00	X in mm/s	Y in mm/s	Z in mm/s
01.08.2023 08:44:16.76100	0,000908138	0,003489161	0,003823738
01.08.2023 08:44:16.76200	-0,002174751	0,002724413	0,0043734
01.08.2023 08:44:16.76300	-0,005066453	0,000215085	-0,0058312
01.08.2023 08:44:16.76400	-0,005496623	-0,004110518	0,000716951
01.08.2023 08:44:16.76500	-0,003011194	-0,005902896	-0,002413735
01.08.2023 08:44:16.76600	-0,000119492	-0,004875266	-0,006380863
01.08.2023 08:44:16.76700	0,001840174	-0,001625089	0,001529495
01.08.2023 08:44:16.76800	0,002103056	0,002461531	-0,000908138
01.08.2023 08:44:16.76900	0,001003731	0,003847637	-0,000406272
01.08.2023 08:44:16.77000	-0,001338308	0,001935767	0,000501866
01.08.2023 08:44:16.77100	-0,001959666	-0,001433902	-0,004445096
01.08.2023 08:44:16.77200	-0,001386105	-0,003775941	-0,003560856
01.08.2023 08:44:16.77300	-0,00117102	-0,005329335	-0,004421197
01.08.2023 08:44:16.77400	-0,000573561	-0,004636283	-0,003656449
01.08.2023 08:44:16.77500	-0,001792377	-0,000262882	-0,001553394
01.08.2023 08:44:16.77600	-0,001816276	0,003584754	-0,003513059
01.08.2023 08:44:16.77700	-0,000238984	0,004660181	-0,001051528
01.08.2023 08:44:16.77800	7,16951E-05	0,002867803	-0,001887971
01.08.2023 08:44:16.77900	0,000573561	-0,000573561	-0,005878997
01.08.2023 08:44:16.78000	0,000334577	-0,003608653	-0,000406272
01.08.2023 08:44:16.78100	-0,000167289	-0,004277807	-0,00117102
01.08.2023 08:44:16.78200	-0,00014339	-0,002150853	-0,005305436
01.08.2023 08:44:16.78300	-0,001266613	-0,000119492	0,00305899
01.08.2023 08:44:16.78400	-0,001768479	0,00160119	0,002055259
01.08.2023 08:44:16.78500	-0,001529495	0,002294243	-0,001194918
01.08.2023 08:44:16.78600	-0,00102763	0,000764748	0,006380863
01.08.2023 08:44:16.78700	0,000525764	-0,000382374	-0,000740849
01.08.2023 08:44:16.78800	0,000621357	-0,001577292	-0,003393568
01.08.2023 08:44:16.78900	-0,00102763	-0,002509328	0,004779673
01.08.2023 08:44:16.79000	-0,002246446	-0,000645256	-0,0014578
01.08.2023 08:44:16.79100	-0,003106787	0,000788646	0,001123223
01.08.2023 08:44:16.79200	-0,002246446	0,001362207	0,00568781
01.08.2023 08:44:16.79300	0,000597459	0,002150853	-0,000764748
01.08.2023 08:44:16.79400	0,001577292	0,00014339	0,001983564
01.08.2023 08:44:16.79500	0,000262882	-0,001887971	0,001410003
01.08.2023 08:44:16.79600	-0,00174458	-0,002198649	-0,001003731
01.08.2023 08:44:16.79700	-0,004110518	-0,0014578	0,001935767
01.08.2023 08:44:16.79800	-0,003871535	0,000836443	-0,000310679
01.08.2023 08:44:16.79900	-0,002365938	0,001959666	-0,001051528
01.08.2023 08:44:16.80000	-0,001099325	0,0014578	-0,000358475
01.08.2023 08:44:16.80100	0,001505597	0,000310679	-0,001840174
01.08.2023 08:44:16.80200	0,002365938	-0,000716951	-0,000812544
01.08.2023 08:44:16.80300	0,0014578	-0,000716951	-0,001362207
01.08.2023 08:44:16.80400	-0,001242715	-0,00117102	-0,001266613
01.08.2023 08:44:16.80500	-0,005042555	-0,001864072	0,001792377
01.08.2023 08:44:16.80600	-0,004899164	-0,000932036	-0,000358475
01.08.2023 08:44:16.80700	-0,003274076	0,000430171	-0,000406272
01.08.2023 08:44:16.80800	-0,000955935	0,000740849	0,001147121
01.08.2023 08:44:16.80900	0,000979833	0,000358475	-0,003489161
01.08.2023 08:44:16.81000	-0,00160119	-0,00117102	-0,001648987
01.08.2023 08:44:16.81100	-0,004014925	-0,002270344	0,00102763
01.08.2023 08:44:16.81200	-0,004731876	-0,001433902	-0,003011194
01.08.2023 08:44:16.81300	-0,004612384	-0,000979833	0,001290512
01.08.2023 08:44:16.81400	-0,001816276	-0,001194918	0,002413735
01.08.2023 08:44:16.81500	0	-0,001147121	-0,004397299
01.08.2023 08:44:16.81600	0,000477967	-0,000740849	-0,000693053
01.08.2023 08:44:16.81700	0,000167289	0,000979833	-0,000238984
01.08.2023 08:44:16.81800	-0,002891702	0,002318141	-0,00248543
01.08.2023 08:44:16.81900	-0,005496623	0,001911869	0,003082889
01.08.2023 08:44:16.82000	-0,005998489	0,000597459	0,001433902
01.08.2023 08:44:16.82100	-0,004277807	-0,00160119	0,001003731
01.08.2023 08:44:16.82200	-2,38984E-05	-0,002987295	0,002342039
01.08.2023 08:44:16.82300	0,004492892	-0,002150853	-0,003680348
01.08.2023 08:44:16.82400	0,005496623	-0,000549662	-0,003154584
01.08.2023 08:44:16.82500	0,000884239	0,001864072	-0,001553394
01.08.2023 08:44:16.82600	-0,004994757	0,004540689	-0,002581023
01.08.2023 08:44:16.82700	-0,008794597	0,005329335	0,002365938
01.08.2023 08:44:16.82800	-0,007934256	0,004588485	0,002939499
01.08.2023 08:44:16.82900	-0,002533227	0,002437633	0,001194918
01.08.2023 08:44:16.83000	0,001959666	-0,000716951	0,004588485
01.08.2023 08:44:16.83100	0,004564587	-0,001338308	0,003704246
01.08.2023 08:44:16.83200	0,003584754	0,001386105	0,000597459
01.08.2023 08:44:16.83300	-7,16951E-05	0,0043734	0,003297974
01.08.2023 08:44:16.83400	-0,003226279	0,005424928	0,00408662
01.08.2023 08:44:16.83500	-0,006189676	0,003345771	0,002007462
01.08.2023 08:44:16.83600	-0,005209843	-0,001648987	0,004014925
01.08.2023 08:44:16.83700	-0,001553394	-0,005472725	0,002174751
01.08.2023 08:44:16.83800	0,001864072	-0,005855099	0,000358475
01.08.2023 08:44:16.83900	0,004182213	-0,003369669	0,00248543
01.08.2023 08:44:16.84000	0,002055259	0,000406272	0,003489161
01.08.2023 08:44:16.84100	-0,001410003	0,002318141	0,006763236
01.08.2023 08:44:16.84200	-0,003297974	0,002270344	0,003656449
01.08.2023 08:44:16.84300	-0,003178482	7,16951E-05	0,000191187
01.08.2023 08:44:16.84400	-0,000669154	-0,003752043	0,001553394
01.08.2023 08:44:16.84500	0,000238984	-0,005663912	-0,002246446
01.08.2023 08:44:16.84600	-0,001075426	-0,004731876	-0,000501866
01.08.2023 08:44:16.84700	-0,002939499	-0,000932036	0,001911869
01.08.2023 08:44:16.84800	-0,004253909	0,003465262	0,000382374
